alpha,CL,CD,Cm,Max_Camber,Camber_Pos,Thickness,Re,Airfoil_Name,CL_max,alpha_stall
9.8,1.684,0.03197,-0.1519,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
10.0,1.6856,0.03298,-0.1492,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
10.2,1.6832,0.03426,-0.1463,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
10.4,1.6807,0.03564,-0.1435,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
10.6,1.678,0.03714,-0.1409,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
10.8,1.6743,0.03887,-0.1384,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
11.0,1.6688,0.04086,-0.136,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
11.2,1.6621,0.04307,-0.1337,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
11.4,1.6547,0.04552,-0.1316,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
11.6,1.6472,0.04818,-0.1296,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
11.8,1.6402,0.05093,-0.128,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
12.0,1.6351,0.05363,-0.1265,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
12.2,1.6338,0.05612,-0.1252,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
12.4,1.6357,0.05837,-0.1241,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
12.6,1.6405,0.06042,-0.1232,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
12.8,1.6462,0.06232,-0.1224,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
13.0,1.6551,0.064,-0.1217,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
13.2,1.6632,0.06573,-0.121,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
13.4,1.6766,0.06699,-0.1204,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
13.6,1.696,0.06802,-0.1199,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
13.8,1.7045,0.06989,-0.1193,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
14.0,1.714,0.07162,-0.1188,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
14.2,1.7275,0.07295,-0.1184,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
14.4,1.7472,0.07412,-0.1181,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
14.6,1.7429,0.07689,-0.1175,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
14.8,1.7403,0.07961,-0.117,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
15.0,1.7404,0.08205,-0.1167,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
15.2,1.7472,0.08373,-0.1165,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
15.4,1.7587,0.08527,-0.1163,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
15.6,1.7522,0.0885,-0.1162,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
15.8,1.7463,0.09174,-0.1163,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
16.0,1.7422,0.0948,-0.1165,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-10.0,-0.2031,0.15071,-0.021,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-9.8,-0.2014,0.14919,-0.0207,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-9.6,-0.2002,0.14775,-0.0204,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-9.4,-0.1998,0.14649,-0.0202,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-9.2,-0.2008,0.14555,-0.0201,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-9.0,-0.2036,0.145,-0.02,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-8.8,-0.2081,0.14473,-0.02,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-8.6,-0.2141,0.14467,-0.0199,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-8.4,-0.2131,0.14264,-0.0191,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-8.2,-0.2023,0.13855,-0.0174,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-8.0,-0.2001,0.13672,-0.0162,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-7.8,-0.1999,0.13534,-0.0152,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-7.6,-0.2008,0.13417,-0.0142,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-7.4,-0.194,0.13247,-0.0153,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-7.2,-0.1694,0.12951,-0.021,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-7.0,-0.1484,0.12704,-0.0268,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-6.8,-0.1362,0.1261,-0.0334,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-6.6,-0.1307,0.12596,-0.0397,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-6.4,-0.0917,0.11804,-0.0399,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-6.2,-0.0709,0.11484,-0.0428,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-6.0,-0.052,0.11202,-0.0463,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-5.8,-0.0323,0.10944,-0.0513,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-5.6,-0.0277,0.10902,-0.0565,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-5.4,-0.0276,0.10893,-0.062,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-5.2,0.02,0.10059,-0.0609,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-5.0,0.033,0.09819,-0.0624,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-4.8,0.039,0.09672,-0.0645,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-4.6,0.0478,0.09656,-0.0762,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-4.4,0.0699,0.09072,-0.0708,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-4.2,0.0864,0.0878,-0.0707,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-4.0,0.1115,0.08453,-0.075,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-3.8,0.141,0.08229,-0.0923,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-3.6,0.1449,0.07873,-0.0852,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-3.4,0.1686,0.07519,-0.0841,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-3.2,0.1903,0.07239,-0.0868,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-3.0,0.2336,0.06814,-0.1013,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-2.8,0.2581,0.06489,-0.0997,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-2.6,0.3209,0.06045,-0.1183,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-2.4,0.3427,0.05771,-0.1159,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-2.2,0.4089,0.05352,-0.1317,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-2.0,0.4426,0.05126,-0.1338,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-1.8,0.492,0.04844,-0.1428,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-1.6,0.7199,0.03344,-0.2066,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-1.4,0.7226,0.03487,-0.2005,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-1.2,0.7397,0.03596,-0.198,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-1.0,0.7377,0.03665,-0.1914,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-0.8,1.0606,0.0215,-0.2654,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-0.6,1.1025,0.02135,-0.2694,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-0.4,1.1315,0.02196,-0.2704,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
-0.2,1.1534,0.02269,-0.2699,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
0.0,1.169,0.02333,-0.2681,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
0.2,1.1915,0.02365,-0.2679,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
0.4,1.2191,0.02393,-0.2689,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
0.6,1.2476,0.02425,-0.2702,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
0.8,1.2712,0.02451,-0.2704,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
1.0,1.2962,0.02476,-0.271,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
1.2,1.3244,0.02507,-0.2722,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
1.4,1.3527,0.02551,-0.2734,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
1.6,1.3729,0.02578,-0.273,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
1.8,1.3958,0.02611,-0.2731,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
2.0,1.4204,0.02645,-0.2735,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
2.2,1.4454,0.02682,-0.274,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
2.4,1.4714,0.0273,-0.2747,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
2.6,1.4895,0.02766,-0.2738,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
2.8,1.5064,0.02796,-0.2726,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
3.0,1.521,0.02817,-0.2709,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
3.2,1.5274,0.0281,-0.2675,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
3.4,1.5566,0.02873,-0.2692,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
3.6,1.5833,0.0294,-0.2702,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
3.8,1.6071,0.0302,-0.2707,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
4.0,1.6241,0.03086,-0.2698,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
4.2,1.6425,0.03153,-0.2692,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
4.4,1.6618,0.03219,-0.2688,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
4.6,1.6825,0.03283,-0.2685,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
4.8,1.7042,0.0335,-0.2685,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
5.0,1.727,0.03422,-0.2687,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
5.2,1.7491,0.03516,-0.2689,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
5.4,1.7604,0.03605,-0.267,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
5.6,1.774,0.03695,-0.2656,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
5.8,1.7901,0.0378,-0.2646,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
6.0,1.8083,0.03858,-0.264,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
6.2,1.8281,0.03928,-0.2636,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
6.4,1.8505,0.03994,-0.2637,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
6.6,1.8727,0.04094,-0.2639,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
6.8,1.8759,0.04227,-0.2608,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
7.0,1.8828,0.04357,-0.2584,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
7.2,1.8945,0.04463,-0.2568,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
7.4,1.9119,0.04537,-0.256,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
7.6,1.9329,0.04597,-0.2558,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
7.8,1.9584,0.04652,-0.2564,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
8.0,1.9641,0.0481,-0.2539,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
8.2,1.9556,0.0502,-0.2493,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
8.4,1.9574,0.05179,-0.2462,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
8.6,1.9732,0.0525,-0.2452,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
8.8,1.9996,0.05258,-0.2457,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
9.0,2.0327,0.05263,-0.2474,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
9.2,2.0154,0.0554,-0.2416,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
9.4,1.9801,0.0591,-0.2336,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
9.6,1.9598,0.06179,-0.2277,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
9.8,1.9924,0.06139,-0.2289,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
10.0,2.0509,0.05944,-0.2337,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
10.2,2.0623,0.06063,-0.2322,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
11.0,1.8412,0.08494,-0.2008,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
11.2,2.0479,0.06816,-0.2148,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
13.2,1.4897,0.17919,-0.2237,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
13.4,1.5237,0.17552,-0.2201,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
14.0,1.5354,0.18264,-0.2224,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
15.8,1.5411,0.2113,-0.2371,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
16.0,1.5405,0.21491,-0.2393,0.081,0.49,0.121,100000,airfoil S1223,2.0623,10.2
